,video_id,keywords,annotation
4427,6730005569073106180,萨族近千年无人得癌症，人均寿命120岁,假
4428,7031973520406023427,萨族近千年无人得癌症，人均寿命120岁,假
4429,7054523893691829544,萨族近千年无人得癌症，人均寿命120岁,假
4430,6886296759493020941,蒙古国捐赠中国的三万只羊正在二连浩特入境,真
4431,6886309004423810307,蒙古国捐赠中国的三万只羊正在二连浩特入境,真
4432,6999606918415273227,蒙古国捐赠中国的三万只羊正在二连浩特入境,真
4433,6886310115218132224,蒙古国捐赠中国的三万只羊正在二连浩特入境,真
4434,6886317851376913668,蒙古国捐赠中国的三万只羊正在二连浩特入境,真
4435,6886334348988124430,蒙古国捐赠中国的三万只羊正在二连浩特入境,真
4436,6798661547246832907,蒙古国捐赠中国的三万只羊正在二连浩特入境,假
4437,6886690524598635784,蒙古国捐赠中国的三万只羊正在二连浩特入境,真
4438,3x9gi9csrtcsg52,蒙古国捐赠中国的三万只羊正在二连浩特入境,真
4439,6894612649531723022,蒙古国捐赠中国的三万只羊正在二连浩特入境,真
4440,3xs9rjfy95uj4ea,蒙古国捐赠中国的三万只羊正在二连浩特入境,假
4441,3xinbffb49q4fmu,蒙古国捐赠中国的三万只羊正在二连浩特入境,假
4447,6963995027122949383,藤县太平某银行发生抢劫,真
4448,7037678639407713544,藤县太平某银行发生抢劫,真
4449,6923031334898158852,藤县太平某银行发生抢劫,真
4450,6962513395006393637,藤县太平某银行发生抢劫,真
4451,6994408225005145378,藤县太平某银行发生抢劫,真
4452,6921517457811344647,藤县太平某银行发生抢劫,真
4453,6907975848503135488,藤县太平某银行发生抢劫,真
4454,6992868961725599008,藤县太平某银行发生抢劫,真
4455,6963096918754938127,藤县太平某银行发生抢劫,真
4456,6921877001590689038,藤县太平某银行发生抢劫,真
4457,6926078836232736015,虾体内白线是寄生虫,假
4458,7035527261545598243,虾体内白线是寄生虫,假
4460,7035936383457824041,虾体内白线是寄生虫,假
4465,7031123988202016039,被困额济纳旗的老人在酒店跳舞自娱自乐,假
4466,7030342786935246084,被困额济纳旗的老人在酒店跳舞自娱自乐,假
4467,7028529035609148676,被困额济纳旗的老人在酒店跳舞自娱自乐,假
4468,7031865728416468236,被困额济纳旗的老人在酒店跳舞自娱自乐,假
4476,6763209184528928004,被拐儿童在汕头派出所,假
4477,6860665652357631247,被拐儿童在汕头派出所,假
4478,6713066052504292616,被拐儿童在汕头派出所,假
4479,6860488338697276687,被拐儿童在汕头派出所,假
4480,6875802829269880077,被拐儿童在汕头派出所,假
4481,7008903037779479849,被拐儿童在汕头派出所,假
4482,6723140781441322248,被拐儿童在汕头派出所,假
4483,6717960933538270477,被拐儿童在汕头派出所,假
4484,6860043902666198275,被拐儿童在汕头派出所,假
4485,7022645150371433732,被狗猫咬伤后孩子发病学狗叫,假
4486,7030579781770988808,被狗猫咬伤后孩子发病学狗叫,假
4487,7025198307337063721,被狗猫咬伤后孩子发病学狗叫,假
4489,6944563014737644813,被狗猫咬伤后孩子发病学狗叫,假
4490,7007029125328178468,被狗猫咬伤后孩子发病学狗叫,假
4492,6734183552138644750,被狗猫咬伤后孩子发病学狗叫,假
4494,7031042923403726118,被狗猫咬伤后孩子发病学狗叫,假
4499,6975145016507387177,襄阳一桥头有司机驾车冲撞,假
4500,6839197629331541262,襄阳长虹北路农业银行发生抢劫案,假
4501,6854770358029995279,襄阳长虹北路农业银行发生抢劫案,假
4502,3x65ep66n5zqdxm,西南一婆婆殴打被拐汉族媳妇,真
4504,7048950287305952544,西南一婆婆殴打被拐汉族媳妇,真
4507,3xc8mjfrqhruxq9,西安一家长用胶带捆绑虐打小孩,真
4510,7024060485381147918,西安一家长用胶带捆绑虐打小孩,真
4511,7024386092619025676,西安一家长用胶带捆绑虐打小孩,真
4512,3xhykdy7axiwyaq,西安一家长用胶带捆绑虐打小孩,真
4513,3x3e23czmz7bhxa,西安一家长用胶带捆绑虐打小孩,真
4514,6809107490568015115,西安一小区自发悬挂国旗,假
4515,3x3683vyxjb8jte,西安一小区自发悬挂国旗,假
4516,7045925414622989605,西安一小区自发悬挂国旗,假
4517,6809088973919538435,西安一小区自发悬挂国旗,假
4518,6809086139736034572,西安一小区自发悬挂国旗,假
4519,6809082780979399944,西安一小区自发悬挂国旗,假
4520,7030004578389183784,西安一小区自发悬挂国旗,假
4521,6809108235757325582,西安一小区自发悬挂国旗,假
4522,6809993376138677511,西安一小区自发悬挂国旗,假
4523,6811820983104638212,西安一小区自发悬挂国旗,假
4524,6811731857701358848,西安一小区自发悬挂国旗,假
4525,3xgjcuv8463gbhs,西安到昆明的K165次列车掉入河中，无人员伤亡,真
4531,6781646180800646403,西安到昆明的K165次列车掉入河中，无人员伤亡,真
4532,6711600610715733256,西安到昆明的K165次列车掉入河中，无人员伤亡,真
4533,7027788692471287076,西安到昆明的K165次列车掉入河中，无人员伤亡,真
4540,3x76a99a5e67jre,西安国际会展中心建方舱医院,假
4541,7048603452229831943,西安国际会展中心建方舱医院,假
4542,7048279986280598819,西安国际会展中心建方舱医院,假
4544,3xvme6jhzggeckc,西安地铁一男子嗑瓜子扔地上被一个穿着铠甲的人用锤子砸的头破血流,真
4545,6989879848529333512,西安地铁一男子嗑瓜子扔地上被一个穿着铠甲的人用锤子砸的头破血流,真
4546,6989873964189240584,西安地铁一男子嗑瓜子扔地上被一个穿着铠甲的人用锤子砸的头破血流,真
4547,6989838370146979083,西安地铁一男子嗑瓜子扔地上被一个穿着铠甲的人用锤子砸的头破血流,真
4548,6989484406104689957,西安地铁一男子嗑瓜子扔地上被一个穿着铠甲的人用锤子砸的头破血流,真
4549,3xqf9t4tsqbgw5w,西安地铁一男子嗑瓜子扔地上被一个穿着铠甲的人用锤子砸的头破血流,真
4550,6989906160413445406,西安地铁一男子嗑瓜子扔地上被一个穿着铠甲的人用锤子砸的头破血流,真
4551,7048461958416305448,西安市喷撒高浓度消毒液,真
4552,7048576318459497742,西安市喷撒高浓度消毒液,真
4553,6789970177502055683,西安市喷撒高浓度消毒液,假
4554,7021056131950857480,西安市喷撒高浓度消毒液,真
4555,6790312812737613063,西安市喷撒高浓度消毒液,真
4556,6915213929752956168,西安市喷撒高浓度消毒液,真
4558,6893389748480625934,西安市喷撒高浓度消毒液,真
4559,3xkpprkxwqkt6ys,西安市喷撒高浓度消毒液,假
4563,7047824234395045156,西安鱼化寨天桥塌陷,假
4566,6866426039648718088,观音桥飞机掉下来了,假
4567,6712816336973647116,观音桥飞机掉下来了,假
4568,6857330618292768013,视频显示黎巴嫩大爆炸疑似飞弹攻击,真
4569,6863372774707072263,视频显示黎巴嫩大爆炸疑似飞弹攻击,真
4570,6858496463324990728,视频显示黎巴嫩大爆炸疑似飞弹攻击,真
4578,6784236847154384141,警察暴起伤医,真
4579,3x7i6xjvpbrjfzk,警察暴起伤医,真
4581,3xu9ax8fa8w39iw,警察暴起伤医,真
4582,6829977515516251404,警察暴起伤医,真
4583,3xsm3xg5m6b58c6,警察暴起伤医,真
4584,6829946831397506307,警察暴起伤医,真
4585,6967239675295616293,警察暴起伤医,真
4586,6784181585978707204,警察暴起伤医,真
4587,3x5p3pvd8pdky6c,警察暴起伤医,真
4598,6988319574223555847,象山石浦水库倒了,真
4599,6988492921263787300,象山石浦水库倒了,假
4600,6602092948031016196,象山石浦水库倒了,假
4601,6602089727090756872,象山石浦水库倒了,假
4605,6857375682675166478,贝鲁特大爆炸疑似飞弹攻击,假
4606,6858255021612469519,贝鲁特大爆炸疑似飞弹攻击,假
4607,3x7zfafv64yz3hs,贝鲁特大爆炸疑似飞弹攻击,假
4608,3x67f6wjets7kmy,贝鲁特大爆炸疑似飞弹攻击,假
4609,6637728366650723592,贵南高铁荔波县朝阳隧道挖到暗河了,假
4610,7019229281704250662,贵南高铁荔波县朝阳隧道挖到暗河了,真
4611,6612183406635650308,贵南高铁荔波县朝阳隧道挖到暗河了,假
4612,7010799760575647006,贵南高铁荔波县朝阳隧道挖到暗河了,假
4613,6722438557987851523,贵南高铁荔波县朝阳隧道挖到暗河了,假
4614,3xxs7ag6q2r79qu,贵南高铁荔波县朝阳隧道挖到暗河了,真
4615,7011714515356159246,贵南高铁荔波县朝阳隧道挖到暗河了,假
4616,6792102270520544516,贵南高铁荔波县朝阳隧道挖到暗河了,假
4617,7016886917191044392,贵南高铁荔波县朝阳隧道挖到暗河了,假
4618,3xxtwntdnjjduwi,贵南高铁荔波县朝阳隧道挖到暗河了,真
4619,6974326372076473639,贵南高铁荔波县朝阳隧道挖到暗河了,假
4620,6905941408226528527,贺州昭平县有马戏团老虎咬人,真
4621,7024722988222123302,贺州昭平县有马戏团老虎咬人,假
4622,3xkgamjcnac2m49,贺州昭平县有马戏团老虎咬人,真
4623,3xtkh89n2uagude,贺州昭平县有马戏团老虎咬人,真
4624,6966646454219787560,贺州昭平县有马戏团老虎咬人,真
4625,6905321879456861454,贺州昭平县有马戏团老虎咬人,真
4626,6862626165442514179,资江二桥淹死一名六岁儿童,假
4627,6972703718487756032,资江二桥淹死一名六岁儿童,假
4628,6986257142642691342,资江二桥淹死一名六岁儿童,真
4629,6861920937609153807,资江二桥淹死一名六岁儿童,假
4630,6959070097126346025,资江二桥淹死一名六岁儿童,假
4631,6993695176057277704,资江二桥淹死一名六岁儿童,假
4632,6847109400235166988,资江二桥淹死一名六岁儿童,假
4633,6997255056294677791,资江二桥淹死一名六岁儿童,假
4634,6993680509851192615,资江二桥淹死一名六岁儿童,假
4635,6845050996394069248,资江二桥淹死一名六岁儿童,假
4636,7008243555298774285,超级台风“山竹”每小时释放的热量的可怕让鸟类如此恐惧,真
4637,6968682298413780236,路桥某私立中学学生跳河,真
4638,3xazmuvizcaakxm,路桥某私立中学学生跳河,真
4639,6883688654267567372,路桥某私立中学学生跳河,真
4640,3xfrr3t4zkmc5xq,路桥某私立中学学生跳河,真
4641,3xd8gse9sunm5rq,路桥某私立中学学生跳河,真
4642,3xfbehbhbfjfi89,路桥某私立中学学生跳河,真
4643,6816602226124033288,路由器上贴创可贴可增强路由器信号提高网速,假
4645,6829612419829075212,路由器上贴创可贴可增强路由器信号提高网速,假
4646,6841814713282661645,路由器上贴创可贴可增强路由器信号提高网速,假
4647,6803607344740617479,路由器上贴创可贴可增强路由器信号提高网速,假
4648,6829573964378000652,路由器上贴创可贴可增强路由器信号提高网速,假
4649,6670805620435750147,车内“喷香水+抽烟”引发爆炸致两人死亡,假
4653,7059265016276552992,车内“喷香水+抽烟”引发爆炸致两人死亡,假
4654,6671112046978796803,车内“喷香水+抽烟”引发爆炸致两人死亡,假
4655,6671495133961276680,车内“喷香水+抽烟”引发爆炸致两人死亡,假
4656,6670707542898789646,车内“喷香水+抽烟”引发爆炸致两人死亡,假
4657,6684799575590587651,车牌桂B99999被拍卖400多万,假
4660,3xmef2pdm6j5iu4,载六人小车翻入环江河里,真
4661,7056718049017204004,载六人小车翻入环江河里,真
4662,7056960971734109476,载六人小车翻入环江河里,真
4663,3xfj824arvdbxn6,载六人小车翻入环江河里,真
4664,7056726761974926628,载六人小车翻入环江河里,真
4665,3x8ex48wyuc5uhm,载六人小车翻入环江河里,真
4666,3xd5tzsfz34vufs,载六人小车翻入环江河里,真
4667,3xcwdz3x45utvmw,载六人小车翻入环江河里,真
4674,6921872907924802829,辛冠费妍结婚证,假
4675,6805456913506012430,辛冠费妍结婚证,假
4676,6805163827123064071,辛冠费妍结婚证,假
4677,3xpjyqpskjxsukq,辛冠费妍结婚证,假
4680,3xsejbt27c6r6i4,辽宁扶贫干部怒怼懒惰父子,真
4681,6924929045708705037,辽宁扶贫干部怒怼懒惰父子,假
4684,6925218688496962830,辽宁扶贫干部怒怼懒惰父子,假
4685,6924276158305438983,辽宁扶贫干部怒怼懒惰父子,假
4686,6925366755388886286,辽宁扶贫干部怒怼懒惰父子,真
4688,6924525157621026055,辽宁扶贫干部怒怼懒惰父子,真
4689,6974190748006681894,辽宁抚顺新宾县发现东北虎,真
4691,6972788461677972750,辽宁抚顺新宾县发现东北虎,真
4692,6973111647816731935,辽宁抚顺新宾县发现东北虎,真
4693,6973093033269087495,辽宁抚顺新宾县发现东北虎,真
4694,6972822369048071457,辽宁抚顺新宾县发现东北虎,真
4695,3x4xui9wvr769g6,辽宁抚顺新宾县发现东北虎,真
4696,3xw9u4i4td5kt26,辽宁抚顺新宾县发现东北虎,真
4697,6972518820296658210,辽宁抚顺新宾县发现东北虎,真
4698,6818172291185216771,连云港赣榆爆炸现场,假
4699,6818254662957812996,连云港赣榆爆炸现场,假
4700,6818183900867693831,连云港赣榆爆炸现场,假
4701,6818180833631866120,连云港赣榆爆炸现场,真
4702,6818194765524389120,连云港赣榆爆炸现场,真
4703,6818178781300165899,连云港赣榆爆炸现场,真
4704,6818189045835762957,连云港赣榆爆炸现场,真
4705,6818182445825903883,连云港赣榆爆炸现场,真
4706,6818176700526972175,连云港赣榆爆炸现场,真
4707,6818177047186181388,连云港赣榆爆炸现场,真
4708,6818180586310536459,连云港赣榆爆炸现场,真
4709,6818211739641941259,连云港赣榆爆炸现场,真
4729,6956873877754481957,那曲和丁青县的交界处因虫草纠纷导致5人死亡10人受伤,真
4730,6957332862806871333,那曲和丁青县的交界处因虫草纠纷导致5人死亡10人受伤,真
4731,6922772290446937352,那曲和丁青县的交界处因虫草纠纷导致5人死亡10人受伤,真
4732,6889365879549676813,那曲和丁青县的交界处因虫草纠纷导致5人死亡10人受伤,真
4733,3xrd7zptf8axz4y,邯郸交巡警支队永年大队因追赶违法车辆发生事故,真
4734,6959882766800407843,邯郸交巡警支队永年大队因追赶违法车辆发生事故,真
4735,6766392183114222856,邯郸交巡警支队永年大队因追赶违法车辆发生事故,真
4736,7051877619251318023,邯郸交巡警支队永年大队因追赶违法车辆发生事故,真
4737,3xa5iafpjk898ck,邯郸交巡警支队永年大队因追赶违法车辆发生事故,真
4738,6877747200793857288,邯郸交巡警支队永年大队因追赶违法车辆发生事故,真
4739,6941945811177606441,邯郸交巡警支队永年大队因追赶违法车辆发生事故,真
4740,6857769856498994439,邯郸交巡警支队永年大队因追赶违法车辆发生事故,真
4741,3xbuujgiy798qk6,邯郸交巡警支队永年大队因追赶违法车辆发生事故,真
4742,6965969917724101925,邵东妇联主任带人殴打快递点工作人员,真
4743,3xazqphaqedebx9,邵东妇联主任带人殴打快递点工作人员,真
4744,6965944255768513829,邵东妇联主任带人殴打快递点工作人员,真
4745,7032175363627240744,邵东妇联主任带人殴打快递点工作人员,真
4746,3xm6cfgdi87tije,邵东妇联主任带人殴打快递点工作人员,真
4747,6754986372974611725,邵阳一老人买菜时宝宝被偷,假
4748,6755327541562690829,邵阳一老人买菜时宝宝被偷,假
4749,3xubjmdsfgj26m4,郑州一小区隔壁发现夏都城和大禹墓,真
4751,3x3r8a3maezknyw,郑州一小区隔壁发现夏都城和大禹墓,真
4764,6883002263124626695,郑州闹市区现大型墓群,假
4765,6820341703828884744,郑州闹市区现大型墓群,真
4770,6882995145646673166,郑州闹市区现大型墓葬群,假
4778,6882982172739783939,郑州闹市区现大型墓葬群,假
4779,6882945901367676168,郑州闹市区现大型墓葬群,假
4780,6882958721719323916,郑州闹市区现大型墓葬群,假
4781,6883093359997635854,郑州闹市区现大型墓葬群,假
4802,6842198568623803655,采访“山围杀妻案”嫌疑人冯某某堂妹,假
4803,6841157087737810183,采访“山围杀妻案”嫌疑人冯某某堂妹,假
4804,6843223547012320524,采访“山围杀妻案”嫌疑人冯某某堂妹,假
4805,6841343937014156548,采访“山围杀妻案”嫌疑人冯某某堂妹,假
4806,6841721529869323520,采访“山围杀妻案”嫌疑人冯某某堂妹,假
4807,6841802131771526404,采访“山围杀妻案”嫌疑人冯某某堂妹,假
4808,6841513596141276423,采访“山围杀妻案”嫌疑人冯某某堂妹,假
4809,6841757602284604687,采访“山围杀妻案”嫌疑人冯某某堂妹,假
4810,6842866874104024320,采访“山围杀妻案”嫌疑人冯某某堂妹,假
4811,3xdhivth2efuws9,里约奥运会美国国旗掉落,真
4812,3x83zw7z59qpfx9,里约奥运会美国国旗掉落,真
4813,6882572192501026048,重庆一老人被4条恶犬咬死,假
4814,6883878275328838920,重庆一老人被4条恶犬咬死,假
4815,6851858895221181710,重庆一老人被4条恶犬咬死,真
4817,6924308985721982221,重庆一老人被4条恶犬咬死,假
4820,6843212356214967567,重庆到利川避暑的自驾车坠河，车上人不愿逃生,假
4821,6843695846136106255,重庆到利川避暑的自驾车坠河，车上人不愿逃生,假
4822,6845025280160009480,重庆到利川避暑的自驾车坠河，车上人不愿逃生,假
4825,6975634643404033293,重庆到利川避暑的自驾车坠河，车上人不愿逃生,假
4826,6843604905266072832,重庆到利川避暑的自驾车坠河，车上人不愿逃生,假
4827,6843028258036976909,重庆到利川避暑的自驾车坠河，车上人不愿逃生,假
4828,6986771327285726500,重庆到利川避暑的自驾车坠河，车上人不愿逃生,假
4829,6843428070272060686,重庆到利川避暑的自驾车坠河，车上人不愿逃生,假
4830,6862580471000288512,重庆发大水洪水冲毁汽车房屋,假
4834,6850444269824527624,重庆发大水洪水冲毁汽车房屋,假
4835,6838179907978153230,重庆发大水洪水冲毁汽车房屋,假
4836,6851757877980368141,重庆发大水洪水冲毁汽车房屋,假
4837,6838103289851104526,重庆发大水洪水冲毁汽车房屋,假
4838,6841176893027339534,重庆发大水洪水冲毁汽车房屋,假
4839,6862620542722149639,重庆发大水洪水冲毁汽车房屋,假
4840,3xknypu3m4w37g2,重庆发大水洪水冲毁汽车房屋,假
4841,7019176421272718604,重庆土豪坐乘直升飞机撒钱,假
4843,6889960078342982912,重庆土豪坐乘直升飞机撒钱,假
4849,6891294237036416263,重庆土豪坐乘直升飞机撒钱,假
4850,6889688683054632192,重庆土豪坐乘直升飞机撒钱,假
4853,3xmruujz99fcdbk,重庆女子因家庭纠纷持刀抢劫出租车并砍伤两人,假
4856,3xwcs3a222actke,重庆女子因家庭纠纷持刀抢劫出租车并砍伤两人,真
4858,6884560770525400332,重庆有人撒钱是因为夫妻吵架,假
4859,6884930389090110734,重庆有人撒钱是因为夫妻吵架,假
4860,7052674165236583688,重庆男子被高空坠刀直插后脑,真
4861,6871826519736585479,重庆男子被高空坠刀直插后脑,真
4862,6985148688599452959,重庆男子被高空坠刀直插后脑,真
4863,6987023271656967428,重庆男子被高空坠刀直插后脑,真
4864,6964344406887517471,重庆男子被高空坠刀直插后脑,真
4865,6828096382855941376,重庆男子被高空坠刀直插后脑,真
4866,7057915117601688868,重庆男子被高空坠刀直插后脑,真
4867,6859578472910671108,重庆男子被高空坠刀直插后脑,真
4868,7002772527424589092,重庆至利川近日发生自驾车坠河事件,假
4869,6772392788966378760,重庆至利川近日发生自驾车坠河事件,假
4870,7002792013359811870,重庆至利川近日发生自驾车坠河事件,假
4871,6843335747563474187,重庆至利川近日发生自驾车坠河事件,假
4872,3xhbvhpsbih94ia,重庆至利川近日发生自驾车坠河事件,假
4873,3xtcrmctskmcn9e,重庆至利川近日发生自驾车坠河事件,假
4874,6968702523637108004,重庆街头奔驰车主狂扇法拉利车主耳光,真
4875,3xwrd6cqkgyqgt9,重庆街头奔驰车主狂扇法拉利车主耳光,真
4876,3xtfeta6c3be4p9,重庆街头奔驰车主狂扇法拉利车主耳光,真
4877,6888561950561684747,重庆街头奔驰车主狂扇法拉利车主耳光,假
4878,6888255713102105859,重庆街头奔驰车主狂扇法拉利车主耳光,真
4879,6888873897144454403,重庆街头奔驰车主狂扇法拉利车主耳光,真
4884,3xcub57ub6j9jus,金城江火车站附近发生砍人事件,真
4885,3xyu78psjmtc77k,金城江火车站附近发生砍人事件,真
4886,6845958218343091456,金城江火车站附近发生砍人事件,真
4887,6935740364347149583,金城江火车站附近发生砍人事件,真
4888,7025218023657114910,金城江火车站附近发生砍人事件,真
4889,7025145570293566731,金城江火车站附近发生砍人事件,真
4890,3x2x7x8gg67q3be,金城江火车站附近发生砍人事件,真
4891,3xnk6im4tswztt4,金城江火车站附近发生砍人事件,真
4892,7024876615393938724,金城江火车站附近发生砍人事件,真
4893,3xycywheebhjz2a,金城江火车站附近发生砍人事件,真
4894,7013641819443563810,金城江火车站附近发生砍人事件,真
4895,7025142316490919204,金城江火车站附近发生砍人事件,真
4904,6733905101359959300,钟南山12日飞青岛,真
4905,6732333962821209357,钟南山12日飞青岛,真
4909,3xwk5szsrzp384q,钟南山出征欧洲,假
4910,3xgd7kfphm4dkea,钟南山出征欧洲,假
4911,6799438229041958147,钟南山出征欧洲,真
4912,6799062729790459151,钟南山出征欧洲,假
4913,6799207729966681351,钟南山出征欧洲,真
4914,6798877401142070532,钟南山出征欧洲,假
4915,6799487592053181707,钟南山出征欧洲,假
4916,6800313787682393357,钟南山出征欧洲,假
4917,3xtbidmgsa553v2,钟南山出征欧洲,真
4918,6802845079288499470,钟南山出征欧洲,真
4919,6799212507085982990,钟南山出征欧洲,假
4972,7050760867020934414,钟南山院士来西安,真
4973,3xsefhr4knp7zvm,钟南山院士来西安,假
4975,7050033675534208256,钟南山院士来西安,真
4979,7050407300435053832,钟南山院士来西安,真
4980,7019839633865428262,钦州男子街头拖拽暴打女子,假
4981,6850318649975229696,钦州男子街头拖拽暴打女子,假
4982,6983145466733120775,钦州男子街头拖拽暴打女子,假
4987,6775705327359839488,钱塘新区化工厂起火救援现场,真
4988,7008814496965741828,钱塘新区化工厂起火救援现场,真
4989,3xke8g72prihncq,钱塘新区化工厂起火救援现场,真
4990,6965939647004298499,钱塘新区化工厂起火救援现场,真
4991,6775682394864241928,钱塘新区化工厂起火救援现场,真
4992,3xmzjex75zxr66g,钱塘新区化工厂起火救援现场,真
4993,6717151423227858179,钱塘新区化工厂起火救援现场,假
4994,3xh9gjxy6rkg5wy,钱塘新区化工厂起火救援现场,真
4997,6647411044501163268,铁路领导霸座辱骂司乘,真
5001,6700401364331154696,银川百辆消防车支援凉山,真
5006,6896293361062251780,镇江一黑天鹅主动衔着食物喂锦鲤,假
5007,6896373201203514632,镇江一黑天鹅主动衔着食物喂锦鲤,假
5014,6896079262370057479,镇江一黑天鹅主动衔着食物喂锦鲤,假
5015,7040074834931354914,镇海2岁孩子被隔离,假
5016,3x6d7bq2f8dc95u,镇海2岁孩子被隔离,假
5017,7040267067081133326,镇海2岁孩子被隔离,真
5018,7038557817552293123,镇海2岁孩子被隔离,真
5019,3xrdmz9jp5euq5a,镇海2岁孩子被隔离,假
5020,7038604197650058503,镇海2岁孩子被隔离,真
5021,3xj4meizhnndq7w,镇海2岁孩子被隔离,假
5022,3x6y3jhyehykdz6,镇海2岁孩子被隔离,假
5023,7039178038545845536,镇海2岁孩子被隔离,真
5024,7039183851284860197,镇海2岁孩子被隔离,真
5025,7039192061043576100,镇海2岁孩子被隔离,真
5026,3xajber3dnycv4i,长春“38车连撞、17人死”,真
5027,6904946721210617092,长春“38车连撞、17人死”,真
5028,6879725157846387975,长春“38车连撞、17人死”,真
5029,6952011958073838856,长春“38车连撞、17人死”,真
5030,3xpagups3fpvmk9,长春“38车连撞、17人死”,真
5031,6879657338479922447,长春“38车连撞、17人死”,真
5032,6828063511369813262,长春“38车连撞、17人死”,真
5033,6944183348491308318,长春“38车连撞、17人死”,真
5034,6879648527568375051,长春“38车连撞、17人死”,真
5035,6879925463733652751,长春“38车连撞、17人死”,假
5036,3xbf77vbekt2azq,长春“38车连撞、17人死”,真
5038,7012836080856681736,长春双阳某景区停电大摆锤停在半空,假
5039,7012512283138018564,长春双阳某景区停电大摆锤停在半空,假
5040,7012408088154115362,长春双阳某景区停电大摆锤停在半空,假
5041,7012365954877295885,长春双阳某景区停电大摆锤停在半空,假
5043,6828710235448872192,长春飞机撒药治白蛾,假
5044,6693709051819330820,长春飞机撒药治白蛾,假
5045,6791424540338605312,长春飞机撒药治白蛾,假
5046,6968732100300180744,长春飞机撒药治白蛾,假
5047,6965421764612558091,长春飞机撒药治白蛾,假
5048,3xr43wnyik4ei9e,长春飞机撒药治白蛾,假
5049,3x7xvgsxawknjwi,长春飞机撒药治白蛾,假
5050,6969713655126510879,长春飞机撒药治白蛾,假
5051,6966460383699782953,长春飞机撒药治白蛾,假
5053,6966482095812218144,长春飞机撒药治白蛾,假
5054,6860312102125456644,长江宜宾段发生决口,真
5055,6862492808612154637,长江宜宾段发生决口,真
5056,6860326519579970819,长江宜宾段发生决口,真
5057,3x47nmzxjjrrxjw,长江宜宾段发生决口,真
5059,6927186101178502408,长沙一小区晒被子掉下3万元,假
5060,6927098259127274759,长沙一小区晒被子掉下3万元,假
5061,6927088372099927303,长沙一小区晒被子掉下3万元,假
5062,6750084855222013188,长沙一小区晒被子掉下3万元,假
5063,6750090376167656712,长沙一小区晒被子掉下3万元,假
5064,6719367286420983043,长沙一小区晒被子掉下3万元,真
5065,6902244853975928068,长沙一小区晒被子掉下3万元,真
5066,6983295000121511208,长沙一小区晒被子掉下3万元,真
5067,6996208267248536865,长沙一小区晒被子掉下3万元,真
5068,6819225937868000523,长沙一小区晒被子掉下3万元,真
5079,6708971806499392780,长沙一高架桥掉下一辆车,真
5080,3xythyyv2vcw6wm,长沙一高架桥掉下一辆车,真
5081,6687412730971868429,长沙一高架桥掉下一辆车,真
5082,6687415441695984900,长沙一高架桥掉下一辆车,真
5083,6687415218663935239,长沙一高架桥掉下一辆车,真
5084,6687811321574051076,长沙一高架桥掉下一辆车,真
5085,3xp8ixgzyzsd9i2,长沙一高架桥掉下一辆车,真
5086,6965954615594503427,长沙一高架桥掉下一辆车,真
5087,6781727165240118531,长沙一高架桥掉下一辆车,真
5088,6687419353547279629,长沙一高架桥掉下一辆车,真
5089,3xiaejix36a5zjk,长沙一高架桥掉下一辆车,真
5097,6796616456328072463,闲逛公园被要求背防疫手册,假
5099,6796850990931922190,闲逛公园被要求背防疫手册,假
5100,6796863411708792071,闲逛公园被要求背防疫手册,假
5103,6977896947092819208,防城港东兴市马路市场有人抢猪肉,假
5107,6917951732773375239,阿塞拜疆的米格-25与亚美尼亚地面防空系统的对决,假
5108,7029602985692941572,阿塞拜疆的米格-25与亚美尼亚地面防空系统的对决,假
5110,6882327798631943435,阿塞拜疆的米格-25与亚美尼亚地面防空系统的对决,假
5111,6935411196338228495,阿塞拜疆的米格-25与亚美尼亚地面防空系统的对决,假
5112,6883481842016603395,阿塞拜疆的米格-25与亚美尼亚地面防空系统的对决,假
5113,6881900497465380104,阿塞拜疆的米格-25与亚美尼亚地面防空系统的对决,假
5114,6910034292022217996,阿塞拜疆的米格-25与亚美尼亚地面防空系统的对决,假
5115,6929818142382247179,阿塞拜疆的米格-25与亚美尼亚地面防空系统的对决,假
5116,6884414855001001231,阿塞拜疆的米格-25与亚美尼亚地面防空系统的对决,假
5117,7047561614614187264,阿塞拜疆的米格-25与亚美尼亚地面防空系统的对决,假
5118,3x5e3gp2d87wyqa,阿塞拜疆的米格-25与亚美尼亚地面防空系统的对决,假
5119,3xuhnzpzcm59xjw,陕西子洲山体滑坡,真
5120,3xrrssc3euy6gvy,陕西子洲山体滑坡,真
5121,3xj5igrhtitfruq,陕西子洲山体滑坡,真
5122,3xkqq4gqv2jwebm,陕西子洲山体滑坡,真
5123,6944252027438468365,陕西子洲山体滑坡,真
5124,3xpy6jveyc3ddqq,陕西子洲山体滑坡,真
5125,3xr2jb4vkxvc4ba,陕西子洲山体滑坡,真
5126,3x6x7szqy97ixya,陕西子洲山体滑坡,真
5127,3x9qj3njeezgam9,陕西子洲山体滑坡,真
5128,6790920932694281487,陕西子洲山体滑坡,真
5129,6827719074328349956,陕西子洲山体滑坡,真
5130,6791023538900978947,陕西子洲山体滑坡,真
5131,6791327276693769476,陕西子洲山体滑坡,真
5132,6720810902158970120,陕西子洲山体滑坡,真
5133,7029478371427912973,陕西子洲山体滑坡,真
5134,7029504216238427431,陕西子洲山体滑坡,真
